id,line,outcome,confidence,misfiled,layer,document,section,lots,field,states,zones,figure,condition,duplicates,fragment,note,text
M0085,151,not_here,clear,True,or/clackamas/happy-valley,or/clackamas/happy-valley/16.43.parking.txt,16.43.030,0,parking_min_per_unit,1.0 | 4.0,,,,,A maximum number of vehicular parking spaces allowed exists if provided for in Table 16.43.030-1 (including footnotes 1 and 4),"The 1 and 4 are footnote numbers, not stalls per unit, and the sentence is about parking MAXIMUMS (a 23.0 per 1,000 sq ft cap for land uses in the Downtown District, Regional Center and Town Center, plus maximums in CFAs and within a half mile of priority transit corridors). No screen field holds a parking maximum; footnote 4 (L457) limits residential maximums to multifamily in centers and transit areas. Worth a note as an unencoded condition, not a min-per-unit figure.",Maximum Parking Allowed. A maximum number of vehicular parking spaces allowed exists if provided for in Table 16.43.030-1 (including footnotes 1 and 4) and a maximum surface parking area allowed exist
M0085,459,not_here,clear,True,or/clackamas/happy-valley,or/clackamas/happy-valley/16.43.parking.txt,16.43.030,0,max_units,660.0 | 39.0 | 10.0 | 456.25,,,,,"residential units smaller than 750 square feet, affordable housing as defined in OAR 660-039-0010, and publicly supported housing as defined in ORS 456.250 are exempt","The figures 660, 39, 10 and 456.25 are OAR/ORS citation numbers, not dwelling-unit counts. The sentence is an exemption from MINIMUM parking (SRO, units under 750 sq ft, affordable and publicly supported housing). It loosens parking_min_per_unit (held at 1) rather than tightening it, so leaving it unencoded is conservative; it would only matter if the pod's units are under 750 sq ft or the project is affordable/publicly supported.","Single-room occupancy housing, residential units smaller than 750 square feet, affordable housing as defined in OAR 660-039-0010, and publicly supported housing as defined in ORS 456.250 are exempt fr"
M0086,3976,not_here,inferred,False,or/clackamas/milwaukie,or/clackamas/milwaukie/19.300.base-zones.txt,19.600,0,setback_front_max_ft,10.0 | 30.0,,,,,Properties in the MUTSA have a maximum front yard setback of 10 ft. Properties on key streets in the NME have a maximum front yard setback of 30 ft.,"These maximum front setbacks belong to the 19.312 North Milwaukie Innovation Area subdistricts (MUTSA and NME, per the L3974 heading 'Subsection 19.312.7.A'), not to R-HD or R-MD, the only zones this document's encoding reaches. Zone-gap flag rather than a number for our zones: if a 4-unit townhouse is a permitted use in MUTSA and any screened lot sits there, MUTSA would need its own zone with setback_front_max_ft 10 (NME 30 on key streets).",1. Properties in the MUTSA have a maximum front yard setback of 10 ft. Properties on key streets in the NME have a maximum front yard setback of 30 ft. Refer to 19.312.7 for key streets.
M0087,109,not_here,clear,True,or/clackamas/west-linn,or/clackamas/west-linn/48.access.txt,48.030,0,max_units,2.03,,,,,"One single-family residence, including residences with an accessory dwelling unit as defined in CDC 02.030, shall provide a driveway with 10 feet of unobstructed horizontal clearance.","The 2.03 is the section citation 'CDC 02.030', not a unit count. The sentence sets the driveway clearance width (10 ft) for ONE single-family residence; the tier that would reach four homes on a shared driveway is L111 (14 to 20 ft wide paved surface for two to four homes), a driveway-width standard the screen has no field for.","1. One single-family residence, including residences with an accessory dwelling unit as defined in CDC 02.030, shall provide a driveway with 10 feet of unobstructed horizontal clearance. Dual-track or"
M0087,115,encode,inferred,False,or/clackamas/west-linn,or/clackamas/west-linn/48.access.txt,48.030,0,setback_garage_entrance_ft,20.0,R-10 R-15 R-2.1 R-20 R-3 R-4.5 R-40 R-5 R-7,20,"applies when any portion of the house is less than 150 ft from the right-of-way (48.030.B); measured from the garage door to the back of sidewalk, or to the paved right-of-way if no sidewalk",,"The driveway shall include a minimum of 20 feet in length between the garage door and the back of sidewalk, or, if no sidewalk is proposed, to the paved portion of the right-of-way.","West Linn holds no garage entrance setback in any zone, and this citywide access rule (Chapter 48 CDC) is one: 20 ft of driveway between the garage door and the back of sidewalk. Subsection B expressly covers two to four homes sharing a driveway (L111), so it reaches four attached townhomes with their own garages. The datum is the back of sidewalk / pavement edge rather than the lot line; since those sit at or beyond the lot line, holding 20 ft from the lot line is the conservative reading.","4. The driveway shall include a minimum of 20 feet in length between the garage door and the back of sidewalk, or, if no sidewalk is proposed, to the paved portion of the right-of-way."
M0088,139,not_here,inferred,True,or/multnomah/portland,or/multnomah/portland/33.120.txt,33.120.030,195708,max_units,29.0,RMP,29,RMP zone; manufactured dwelling parks,,Allowed density may be up to 29 units per acre. Allowed housing is manufactured dwellings that are assembled off-site.,"33.120.030 is the zone-characteristics narrative, not a standard, and the figure is a density (units per acre), not a unit count, so the field is max_density_du_per_acre at best. The RMP zone's allowed housing is manufactured dwellings in parks, which a 4-unit attached townhouse is not. If RMP's max_density_du_per_acre is genuinely unheld, the regulating line is the RMP density standard in the 33.120 development-standards table, not this paragraph.",parks. Allowed density may be up to 29 units per acre. Allowed housing is manufactured
M0089,585,not_here,clear,True,or/multnomah/portland,or/multnomah/portland/33.120.txt,33.120.210,195708,parking_min_per_unit,6.0,,6,structured parking with Level 2 chargers,,"Floor area for structured parking when at least 50 percent, or 6, of the parking spaces in the structure, whichever is greater, have at least a Level 2 charger adjacent to the space","This is an FAR exclusion in 33.120.210 (floor area not counted toward maximum FAR when a parking structure has EV chargers at 50 percent or 6 stalls, whichever is greater). The 6 is a count of charger-equipped stalls in a garage, not a required stalls-per-unit ratio; it is not a parking standard at all.","1. Floor area for structured parking when at least 50 percent, or 6, of the parking spaces"
M0090,414,not_here,clear,True,or/multnomah/portland,or/multnomah/portland/33.130.txt,33.130.205,195708,parking_min_per_unit,6.0,,6,structured parking with Level 2 chargers; except in CR,,"Floor area for structured parking when at least 50 percent, or 6, of the parking spaces in the structure, whichever is greater, have at least a Level 2 charger adjacent to the space","Same FAR-exclusion clause as 33.120.210, here in the commercial/mixed-use chapter 33.130.205 (except in the CR zone). The 6 is a count of charger-equipped stalls that lets garage floor area drop out of FAR; it is not a required stalls-per-unit figure and not a standard our screen holds.","1. Floor area for structured parking when at least 50 percent, or 6, of the parking spaces"
M0091,567,not_here,clear,True,or/multnomah/gresham,or/multnomah/gresham/3.0100.definitions.txt,3.0103,28873,max_units,60.0,,60,affordable-housing definition,,At least 50 percent of the multi-family units being affordable to households with incomes at or below 60 percent of median family income,"Article 3 definitions: this is one prong of the affordable-housing definition, and the 60 is a percentage of median family income (an income threshold), not a dwelling-unit count or any screened standard. The reader matched a percentage to max_units.",2. At least 50 percent of the multi-family units being affordable to households with incomes at or below 60
M0092,57,duplicate,inferred,False,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0110,28873,max_density_du_per_acre,8.71 | 25.0,LDR-5,25,townhouses (unit lots),"LDR-5#L233-L234,L250,L254",maximum net density for single detached units of 8.71 units per acre and for townhouses of 25 units per acre.,"4.0110 is the LDR-5 purpose statement restating the 4.0130 density table. The 25 units per acre for townhouses is what we hold for LDR-5 under the unit_lots exception (value 25, taken from the table at L233-L234, L250, L254). The 8.71 is for single detached units and is not our building.",maximum net density for single detached units of 8.71 units per acre and for townhouses of 25 units per acre.
M0092,59,not_here,clear,True,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0110,28873,max_units,6.22,LDR-5,6.22,"subdivisions and partitions of parent parcels over 20,000 sq ft",,"For all subdivisions, and for those partitions of parent parcels greater than 20,000 square feet, a minimum net density of 6.22 units per acre is required.","A MINIMUM net density, not a maximum, and it applies at the land-division stage (subdivisions and large partitions), not to placing a building on an existing lot. The field is max_units; the sentence is about minimum density for land divisions, which is not a standard our screen holds.",density of 6.22 units per acre is required.
M0093,65,duplicate,inferred,False,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0111,28873,max_density_du_per_acre,6.22 | 25.0,LDR-7,25,townhouses (unit lots),"LDR-7#L233-L234,L250,L254",maximum net density for single detached units of 6.22 units per acre and for townhouses of 25 units per acre.,"4.0111 is the LDR-7 purpose statement restating the 4.0130 density table. The 25 units per acre for townhouses is what we hold for LDR-7 under the unit_lots exception (value 25, cited to the table at L233-L234, L250, L254). The 6.22 is for single detached units and is not our building.",maximum net density for single detached units of 6.22 units per acre and for townhouses of 25 units per acre.
M0093,67,not_here,clear,True,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0111,28873,max_units,4.35,LDR-7,4.35,"subdivisions and partitions of parent parcels over 20,000 sq ft",,"For all subdivisions, and for those partitions of parent parcels greater than 20,000 square feet, a minimum net density of 4.35 units per acre is required.","A MINIMUM net density for land divisions (subdivisions and partitions of parent parcels over 20,000 sq ft), not a maximum and not a standard on placing a building on an existing lot. The reader filed a minimum density under max_units.",density of 4.35 units per acre is required.
M0094,89,not_here,inferred,True,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0113,28873,max_units,6.22 | 14.52 | 18.15 | 25.0,TR,25,townhouses; single detached banded by site size,,"net density for single detached units is 6.22 to 14.52 or 18.15 units per acre, depending on site size, and 25 units per acre for townhouses.","The figures are densities (units per acre), so the field is max_density_du_per_acre, not max_units. Under that field nothing is missing for TR: the 25 units per acre for townhouses is already held as TR's unit_lots exception (value 25, cited to the 4.0130 table), and the 6.22 to 14.52 or 18.15 band is for single detached units, not our building. 4.0113 is the TR purpose statement restating the table.","net density for single detached units is 6.22 to 14.52 or 18.15 units per acre, depending on site size, and 25"
M0095,248,not_here,inferred,True,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0130,28873,max_units,7.0 | 3.78 | 12.1,,,Manufactured Dwelling Parks row; minimum net density block,,Manufactured NA NA NA 7 units per acre 3.78 units per 12.1 units per NA,"This is the Manufactured Dwelling Parks row of the 4.0130 table, and it sits in the block above 'D. Maximum Net Density' (L250), i.e. the minimum net density block, whose 'All uses' row (L245: 6.22, 4.35) matches the minimum densities stated in 4.0110 and 4.0111. So the 7, 3.78 and 12.1 are minimum densities for manufactured dwelling parks: a different use and a minimum, not a maximum unit count on our building.",Manufactured NA NA NA 7 units per acre 3.78 units per 12.1 units per NA
M0096,156,encode,clear,False,or/multnomah/gresham,or/multnomah/gresham/4.0200.commercial.txt,4.0230,28873,min_lot_sqft,10000.0,NC,10000,,,"B. Minimum Lot Size 10,000 square feet","Row B of the NC development-standards table in 4.0230 sets a zone-wide minimum lot size of 10,000 sq ft, and we hold no min_lot_sqft for NC at all. It is a dimensional standard on any lot in the zone, not use-specific, so it binds a fourplex sited in NC.","B. Minimum Lot Size 10,000 square feet"
M0097,433,not_here,clear,True,or/multnomah/gresham,or/multnomah/gresham/4.0400.corridor.txt,4.0434,28873,max_units,30.0,,30,"abutting a Major Arterial, Minor Arterial, or Boulevard",,for a building containing dwelling units is thirty (30) feet. The maximum front or streetside setback may be,"The thirty (30) is a MAXIMUM front or streetside setback in feet (Table 4.0430 note 3.a), not a dwelling-unit count; the reader matched a setback figure to max_units. Worth a separate check against the front-setback field, since a maximum front setback is a real constraint in these corridor zones when abutting an arterial or boulevard.",for a building containing dwelling units is thirty (30) feet. The maximum front or streetside setback may be
M0098,276,not_here,inferred,False,or/multnomah/gresham,or/multnomah/gresham/4.1400.pleasant-valley.txt,4.1415,28873,max_units,8.0 | 25.0 | 40.0,,,densities 8 / 25 / 40 units per acre by column (LDR-PV / MDR-PV / HDR-PV),,All Other Uses 8 units per acre 25 units per acre 40 units per acre,"This is the catch-all row of the Pleasant Valley density table; the middle-housing rows sit above it (L273 'None None 40 units per acre', L274 'Townhouses 25 / 25 / 40', L275 'Cottage Cluster None None 40'), so an attached quadplex is governed by one of those, not by 'All Other Uses'. The row label at L273 is truncated in the passage, so which middle-housing row carries our building cannot be read here.",All Other Uses 8 units per acre 25 units per acre 40 units per acre
M0099,122,not_here,inferred,False,or/multnomah/gresham,or/multnomah/gresham/4.1500.springwater.txt,4.1505,28873,max_units,5.8 | 7.3 | 25.0,,,"district-average net density range, 5.8-7.3 detached / 5.8-25 townhouses",,average net density for single detached units of 5.8 to 7.3 dwelling units per acre and 5.8 to 25 units per acre,"L120-L123 is the LDR-SW district purpose statement ('The Low-Density Residential District consists of...'), describing an average net density across the district, not a per-lot maximum applied to a building. It is a plan/land-division-stage descriptor, and the operative LDR-SW dimensional standards live in the district's own table.",average net density for single detached units of 5.8 to 7.3 dwelling units per acre and 5.8 to 25 units per acre
M0100,892,not_here,inferred,False,or/multnomah/gresham,or/multnomah/gresham/7.0400.middle-housing-design.txt,7.0450,28873,max_coverage_pct,50.0,,50,definition of a design-variety feature category,,a. Building lot coverage. Lot coverage does not exceed 50 percent.,"L891 introduces this list as 'The following design feature categories shall be used to apply the design feature variety requirements' - 50 percent defines when a structure counts as having that design feature so it can differ from nearby structures, not a coverage cap our building must meet. The whole of 7.0450 governs a multi-lot development site / middle housing land division, not a single-lot pod.",a. Building lot coverage. Lot coverage does not exceed 50 percent.
M0101,1481,not_here,clear,True,or/multnomah/troutdale,or/multnomah/troutdale/8.development-standards.txt,8.170,5139,max_units,800.0,,800,,,2. Accessory dwelling units shall not exceed eight hundred (800) square feet in area or fifty,"The 800 is a maximum floor area in square feet for an accessory dwelling unit, not a dwelling-unit count. Doubly out of scope: an ADU is not the building being screened, and the standard is a floor-area cap, not max_units.",2. Accessory dwelling units shall not exceed eight hundred (800) square feet in area or fifty
M0102,1531,encode,clear,True,or/multnomah/troutdale,or/multnomah/troutdale/8.development-standards.txt,8.230,5139,max_units,25.0,MU-3,25,"minimum building height, applies to middle housing in MU-3",,A. Middle housing dwelling units shall have a minimum building height of twenty-five (25) feet.,"The reader filed this under max_units, but the 25 is a MINIMUM building height in feet - and it is aimed squarely at our building ('Middle housing dwelling units') in MU-3 under section 8.230 'Standards in the MU-3 (Urban Mixed-Use) Zoning District'. We hold nothing for a minimum height in MU-3, and a fixed-dimension pod shorter than 25 ft would fail it, so this belongs on a min_height_ft field for MU-3 rather than being dropped as a misfile.",A. Middle housing dwelling units shall have a minimum building height of twenty-five (25) feet.
M0103,247,not_here,clear,False,or/multnomah/fairview,or/multnomah/fairview/19.13.definitions.txt,19.13.060,2456,max_far,0.7,,0.7,illustrative example inside a definition,,"For example, a floor area ratio of 0.7 to one means 0.7 square feet of floor area for every one square foot of site area.","19.13.060 is the definitions chapter; the 0.7 is the worked example explaining what a floor area ratio means and is attached to no zone and no standard. The 0.7 we hold for R-6, R-7.5, R-10, RM and RM/TOZ comes from the 19.30 table, so nothing here is a restatement of a zone standard.","“Floor area ratio (FAR)” means the amount of floor area of a building or structure in relation to the amount of site area, expressed in square feet. For example, a floor area ratio of 0.7 to one means"
M0104,80,not_here,clear,True,or/multnomah/wood-village,or/multnomah/wood-village/230.310.txt,230.310,772,min_frontage_ft,10.0,,10.0,landscape buffer along street frontage,,Landscape Buffer – Street frontage(4)   3 – 10 feet,"The row sits under the 'Minimum Landscape / Landscape Buffer' heading of the NC standards table: 3-10 feet is the required WIDTH of the landscaping strip along the street frontage, not a minimum lot frontage. It is a landscape-buffer width standard, which the screen holds no field for.",– Street frontage(4) 3 – 10 feet
M0105,657,encode,inferred,False,or/clackamas/milwaukie,or/clackamas/milwaukie/19.500.supplementary.txt,19.504.6,0,min_frontage_ft,25.0,R-HD R-MD,25.0,flag lot (accessway/pole width and street frontage),,Flag lots must have frontage or access on a public street. The minimum width of the accessway and street frontage is 25 ft.,"We hold no min_frontage_ft anywhere in Milwaukie, and this states a hard 25 ft minimum street frontage / accessway width that binds a flag lot in R-HD and R-MD — exactly the pole-width case where a fourplex's vehicle access fails. Encode as min_frontage_ft 25 conditional on flag lot. Inferred because the passage shows only the sentence, not the 19.504.6 heading, so whether it is written as a division-time or development-time standard is not visible here.",Flag lots must have frontage or access on a public street. The minimum width of the accessway and street frontage is 25 ft. The accessway is the pole portion of the lot that provides access to the fla
M0106,4651,not_here,clear,False,or/clackamas/oregon-city,or/clackamas/oregon-city/17.zoning.txt,17.12.050,0,max_units,26.2,,26.2,affordable-housing density bonus (80% AMI units),,Projects containing exclusively affordable units may develop to the maximum twenty percent increase or 26.2 du/acre.,"26.2 du/acre is the ceiling of an affordable-housing density BONUS — a relaxation available only to projects that include units affordable at or below 80% AMI, granted one bonus unit per affordable unit. It is not the base maximum net density that would bind a market-rate fourplex, and the base figure is not stated on this line.",twenty percent increase or 26.2 du/acre. Affordable units
M0107,150,not_here,clear,False,or/clackamas/tualatin,or/clackamas/tualatin/40-41.residential.txt,40.300,0,max_units,10.0,,10.0,retirement housing / congregate care use,,Retirement Housing or Congregate Care Facility 10 units per acre,"This row of the RL/RML maximum-density table governs a different use — retirement housing / congregate care. The row that would reach an attached fourplex is 'Townhouse 25 units per acre' (L144), which is not the marked line.",Congregate Care Facility 10 units per acre
M0108,148,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/10.r-15.txt,10.070,0,setback_side_ft,10.0,,10.0,cottage cluster project,,"Front, rear, and side yard setbacks in a cottage cluster project are 10 ft.","The 10 ft applies only inside a cottage cluster project, a different middle-housing type than our attached fourplex. R-15's side setback for our building stays the 7.5 ft we hold from L153.","Front, rear, and side yard setbacks in a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shall"
M0109,201,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/16.r-2.1.txt,16.070,0,setback_side_ft,10.0,,10.0,cottage cluster project,,"Front, rear, and side yard setbacks for a cottage cluster project are 10 ft.",Cottage cluster projects only — a different housing type from a 4-unit attached townhome. R-2.1's side setback for our building stays the 5 ft we hold from L206.,"Front, rear, and side yard setbacks for a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shal"
M0110,13813,not_here,clear,False,or/clackamas/wilsonville,or/clackamas/wilsonville/4.planning.txt,4.156,0,max_height_ft,35.0,,35.0,DRB sign-height waiver ceiling,,no waiver shall be granted to allow signs to exceed 35 feet in height,"Section 4.156 is the sign code; the 35 feet is the ceiling on a DRB waiver of SIGN height from ground, not a building height. It coincidentally equals the 35 ft building height we already hold for these zones, but it is a different thing entirely.","be granted to allow signs to exceed 35 feet in height), number of signs, or use of electronic"
M0111,1284,not_here,clear,False,or/multnomah/portland,or/multnomah/portland/33.130.txt,33.130.228,195708,setback_front_ft,5.0,,5.0,ground-level required outdoor area encroachment,,If the area is at ground level it may extend up to 5 feet into a required front setback,"33.130.228 is the required-outdoor-area standard. The 5 feet is how far a ground-level outdoor area may PROJECT INTO the front setback, not the front setback itself; the zones' front setback stays the 0 ft (10 ft on a Civic Corridor) we hold from L618/L640.","level it may extend up to 5 feet into a required front setback, and may extend"
M0111,1285,not_here,clear,False,or/multnomah/portland,or/multnomah/portland/33.130.txt,33.130.228,195708,setback_rear_ft,5.0,,5.0,outdoor area near an RF-RM4 lot line,,may extend into required side and rear setbacks as long as the area is not closer than 5 feet to a lot line abutting an RF through RM4 zoned lot,"Same outdoor-area encroachment allowance: 5 feet is the buffer a required outdoor area must keep from a residentially zoned lot line when it extends into a setback, not the building's rear setback. The rear setback for these zones stays the 10 ft we hold from L618/L649.",into required side and rear setbacks as long as the area is not closer than 5 feet
M0112,461,encode,inferred,False,or/multnomah/portland,or/multnomah/portland/33.150.txt,33.150.210,195708,max_height_ft,30.0,CI1,30.0,portion of the site within 60 ft of a lot line abutting or across the street from a site zoned OS or RF through R2.5,,"from a site zoned OS or RF through R2.5, the maximum height is 30 feet. See Figure","L458-L459 head this as 'Reduced maximum height ... In the CI1 zone'. We hold CI1 = 75 ft flat, with no abutting-zone reduction; on a CI1 site next to OS or RF-R2.5 land the first 60 ft of the site is capped at 30 ft, which the screen would miss.","from a site zoned OS or RF through R2.5, the maximum height is 30 feet. See Figure"
M0112,470,encode,inferred,False,or/multnomah/portland,or/multnomah/portland/33.150.txt,33.150.210,195708,max_height_ft,45.0,CI1,45.0,portion of the site within 40 ft of a lot line abutting or across the street from a site zoned RM1 through RMP or a commercial/mixed use zone,,height is 45 feet. See Figure 150 -2.,"Second CI1 reduction (L468-L470), keyed to the neighbouring zone rather than the site's own. We hold CI1 = 75 ft only; 45 ft within 40 ft of an RM1-RMP or commercial/mixed use neighbour is unheld.",height is 45 feet. See Figure 150 -2.
M0112,475,encode,inferred,False,or/multnomah/portland,or/multnomah/portland/33.150.txt,33.150.210,195708,max_height_ft,30.0,CI2,30.0,portion of the site within 60 ft of a lot line abutting or across the street from a site zoned OS or RF through R2.5,,"street from a site zoned OS, or RF through R2.5, the maximum height is 30 feet.",L471-L473 put this in the CI2 zone. We hold CI2 = 150 ft flat; the abutting-zone step-down to 30 ft on the first 60 ft of site is not held.,"street from a site zoned OS, or RF through R2.5, the maximum height is 30 feet."
M0112,479,encode,inferred,False,or/multnomah/portland,or/multnomah/portland/33.150.txt,33.150.210,195708,max_height_ft,75.0,CI2,75.0,portion of the site more than 60 ft but within 130 ft of a lot line abutting or across the street from a site zoned OS or RF through R2.5,,maximum height is 75 feet. See Figure 150-1.,"The second band of the same CI2 step-down (L477-L479). We hold CI2 = 150 ft, so this 75 ft middle band is a number we do not hold.",maximum height is 75 feet. See Figure 150-1.
M0112,484,encode,inferred,False,or/multnomah/portland,or/multnomah/portland/33.150.txt,33.150.210,195708,max_height_ft,45.0,CI2,45.0,portion of the site within 40 ft of a lot line abutting or across the street from a site zoned RM1 through RMP or a commercial/mixed use zone,,maximum height is 45 feet. See Figure 150-2.,CI2 reduction against the milder neighbour set (L480-L484). We hold CI2 = 150 ft with no such condition.,maximum height is 45 feet. See Figure 150-2.
M0112,487,encode,inferred,False,or/multnomah/portland,or/multnomah/portland/33.150.txt,33.150.210,195708,max_height_ft,75.0,CI2,75.0,portion of the site more than 40 ft but within 110 ft of a lot line abutting or across the street from a site zoned RM1 through RMP or a commercial/mixed use zone,,"commercial/mixed use zones, the maximum height is 75 feet. See Figure 150-2.","Outer band of the CI2 reduction (L485-L487). 75 ft is a figure we hold for CI1 and IR but not for CI2, where we hold 150 ft; as a conditional reduction on CI2 it is unheld.","commercial/mixed use zones, the maximum height is 75 feet. See Figure 150-2."
M0113,105,duplicate,clear,False,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0115,28873,max_density_du_per_acre,24.2 | 12.1,MDR-24,24.2,,"MDR-24#L233-L234,L250,L254",at a maximum net density of 24.2 units per acre and a minimum net density of 12.1 units per acre. Some non-,"Purpose statement for the MDR-24 district restating the table figure; we already hold MDR-24 max density = 24.2 from the standards table. The 12.1 in the same sentence is the minimum density, which we also already hold for MDR-24.",at a maximum net density of 24.2 units per acre and a minimum net density of 12.1 units per acre. Some non-
M0114,111,duplicate,clear,False,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0116,28873,min_density_du_per_acre,8.71 | 12.1,OFR,8.71,,"OFR#L233-L234,L244-L246",and multi-family housing at a minimum net density of 8.71 units per acre and a maximum net density of 12.1,"Purpose statement for the OFR district restating the table figure; we hold OFR min density = 8.71 already. The maximum in the same sentence (12.1 single detached / 25 townhouse units per acre, L112) is the other field, and matches the unit_lots exception of 25 we hold for OFR.",and multi-family housing at a minimum net density of 8.71 units per acre and a maximum net density of 12.1
M0115,461,encode,inferred,False,or/multnomah/gresham,or/multnomah/gresham/4.0100.residential.txt,4.0133,28873,max_height_ft,45.0,MDR-24,45.0,"when fire sprinklers, alarms and (where the Building Code requires) enclosed pressurized exit stairwells are provided; otherwise three storeys and 40 ft",,height can be increased to 45 feet.,"L458 scopes this to MDR-24. We hold MDR-24 = 35 ft; this section states a base of 40 ft and three storeys, raised to 45 ft with built-in fire protection. Both the 40 ft base and the 45 ft sprinklered figure differ from the 35 ft we hold, so the bonus and the storey cap are unheld.",height can be increased to 45 feet.
M0116,655,encode,unclear,False,or/multnomah/gresham,or/multnomah/gresham/4.1400.pleasant-valley.txt,4.1424,28873,max_height_ft,45.0,NC-PV,45.0,footnotes 2 and 3 apply to the figure,,"F. Maximum Building Height  45 ft.2,3 45 ft.2,3","A three-column standards table whose header row sits above the passage window. Its rows (minimum and maximum residential density 'None', 0 ft minimum setbacks, maximum setbacks with build-to frontages) are not the Pleasant Valley residential districts we hold heights for, so the columns are the non-residential PV districts; NC-PV is a chapter zone we hold no height for at all. To confirm which columns are which I would need the table header lines above L637 and footnotes 2 and 3.","F. Maximum Building Height 45 ft.2,3 45 ft.2,3"
M0117,1256,encode,clear,False,or/multnomah/_unincorporated,or/multnomah/_unincorporated/39.cfu.txt,39.4105,2855,max_height_ft,35.0,CFU,35.0,,,(A) Maximum structure height – 35 feet.,"Section 39.4105 is the CFU building height requirement and applies to structures generally, not to a named use. We hold no max height for CFU at all, so this zone currently screens with no height ceiling.",(A) Maximum structure height – 35 feet.
M0118,277,encode,clear,False,or/multnomah/_unincorporated,or/multnomah/_unincorporated/39.lr-10.txt,39.4878,2855,max_height_ft,35.0,LR10,35.0,,,Maximum Structure Height ¬ 35 feet.,The LR-10 dimensional block in 39.4878 states a flat 35 ft structure height alongside the yard table; it is not tied to a housing type. We hold no max height for LR10.,Maximum Structure Height ¬ 35 feet.
M0119,472,encode,clear,False,or/multnomah/_unincorporated,or/multnomah/_unincorporated/39.mua-20.txt,39.4330,2855,max_height_ft,35.0,MUA20,35.0,,,Maximum Structure Height – 35 feet,"The MUA-20 dimensional block in 39.4330 states a flat 35 ft structure height for the zone; the exceptions that follow are for barns, silos and similar agricultural structures, not dwellings. We hold no max height for MUA20.",Maximum Structure Height – 35 feet
M0120,342,encode,clear,False,or/multnomah/_unincorporated,or/multnomah/_unincorporated/39.muf.txt,39.4720,2855,max_height_ft,35.0,MUF19,35,,,Maximum Structure Height ¬ 35 feet.,"we_hold for this layer is empty for max_height_ft — unincorporated Multnomah holds no building height at all, so MUF19's zone-wide 35 ft cap is unheld. It is the plain dimensional standard of the district (the yard table sits directly above it), not a use- or structure-type rule; the barn/silo/antenna exception at L354 is what carves out the special structures, which implies the 35 ft binds everything else.",Maximum Structure Height ¬ 35 feet.
M0121,479,encode,clear,False,or/multnomah/_unincorporated,or/multnomah/_unincorporated/39.oci.txt,39.4682,2855,max_height_ft,35.0,OCI,35,,,Maximum Structure Height - 35 feet,"Same gap as MUF19: the layer holds no max_height_ft for any zone. OCI's 35 ft is the district-wide structure height stated immediately under the yard table, qualified only by the barn/antenna exception at L519 and the accessory-structure/fence provisions, none of which reach a townhouse.",Maximum Structure Height - 35 feet
M0122,238,encode,clear,False,or/multnomah/_unincorporated,or/multnomah/_unincorporated/39.uf-20.txt,39.4743,2855,max_height_ft,35.0,UF20,35,,,Maximum Structure Height ¬ 35 feet.,Third unheld height in the same layer. UF20's 35 ft follows the yard table (Front 30 / Side 10 / Street side 30 / Rear 30) and is the district's general structure height; we hold nothing for it.,Maximum Structure Height ¬ 35 feet.
M0123,106,encode,inferred,False,or/clackamas/happy-valley,or/clackamas/happy-valley/16.22.residential.txt,16.22.010,0,min_lot_width_ft,100.0,FU-10,100,,,Lot width (minimum) 100 feet,"The table header at L103 names the column FU-10, and FU-10 is absent from chapter_zones — the zone itself is unencoded in Happy Valley, so no we_hold entry can match. Not a duplicate of R40's 100 ft (#L282): same figure, different zone. This is a zone gap, not a field gap.",Lot width (minimum) 100 feet
M0123,114,encode,inferred,False,or/clackamas/happy-valley,or/clackamas/happy-valley/16.22.residential.txt,16.22.010,0,max_height_ft,45.0,FU-10,45,"front elevation, per note [2]",,Building height (maximum) 45 feet[2],"Same FU-10 column (heading at L103). We hold 45 ft for R5/R7/R8.5/R10/R15/R20/R40/SFA but nothing for FU-10, so this is the height half of the same missing-zone row rather than a restatement of any held entry.",Building height (maximum) 45 feet[2]
