id,verdict,flags,layer,zone,row,encoded,read,form,confidence,for_this_zone,alternatives,fragment,note,quote,notes_seen,notes_changing,changes_the_figure,variants_held,unheld_exception,effects
01651,agree,,or/multnomah/portland,CM2,setback_front_ft [civic_corridor],10,10,feet,clear,True,"none - street lot line, general (L640) | 20 ft. - Max. Building Setbacks, street lot line abutting selected Civic Corridors (L653)","Min. Building Setbacks (see 33.130.215.B) / ""- Street Lot Line abutting selected Civic Corridors"" - CM2 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L641",1,0,False,1,False,
01652,agree,,or/multnomah/portland,CM2,setback_front_max_ft,10,10,feet,clear,True,"20 ft. - Max. Building Setbacks, street lot line abutting selected Civic Corridors (L653) | 10 ft. - Min. Building Setbacks, street lot line abutting selected Civic Corridors (L641)","Max. Building Setbacks (see 33.130.215.C) / ""- Street Lot Line"" - CM2 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L651-L652",1,0,False,0,False,
01653,agree,,or/multnomah/portland,CM2,setback_side_ft,10,10,feet,clear,True,"none - lot line abutting OS, RX, C, E, or I zoned lot (L647) | 10 ft. @ L3 landscape buffer abutting an RF-RM4 or RMP zoned lot (L661)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot"" - CM2 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01654,agree,,or/multnomah/portland,CM2,setback_side_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - lot line abutting RF-RM4, RMP, or IR zoned lot (L649)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting OS, RX, C, E, or I Zoned Lot"" - CM2 column: ""none""",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01655,agree,,or/multnomah/portland,CM2,setback_rear_ft,10,10,feet,clear,True,"none - lot line abutting OS, RX, C, E, or I zoned lot (L647) | 10 ft. @ L3 landscape buffer abutting an RF-RM4 or RMP zoned lot (L661)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot"" - CM2 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01656,agree,,or/multnomah/portland,CM2,setback_rear_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - lot line abutting RF-RM4, RMP, or IR zoned lot (L649)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting OS, RX, C, E, or I Zoned Lot"" - CM2 column: ""none""",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01657,agree,,or/multnomah/portland,CM2,max_height_ft,45,45,feet,clear,True,35 ft. - step-down height within 25 ft. of a lot line abutting RF-R2.5 zones (L629) | 45 ft. - step-down within 25 ft. of RM1/RMP (L631) and within 15 ft. across a local service street (L633) | bonus height - 'See Table 130-3' (L636) | base height may be increased 5 ft. under the high-ceiling exception (L605-L610),"""Base Height (see 33.130.210.B.1)"" - CM2 column: ""45 ft.""",,"or/multnomah/portland/33.130.txt#L618,L627",1,0,False,0,False,
01658,agree,,or/multnomah/portland,CM2,max_far,2.5,2.5,floor area ratio (x to 1),clear,True,Bonus FAR - 'See Table 130-3' (L621),"""Maximum FAR (see 33.130.205 and 33.130.212)"" - CM2 column: ""2.5 to 1""",,"or/multnomah/portland/33.130.txt#L618,L619",1,0,False,0,False,
01659,agree,noted,or/multnomah/portland,CM2,max_coverage_pct,85,85,percent,inferred,True,100% - Inner Pattern Area (L656),"""Max. Building Coverage (% of site area)"" / ""- Eastern, Western, and River Pattern Areas (see 33.130.220)"" - CM2 column: ""85%""","The cited rows give two figures for this zone - 100% in the Inner Pattern Area and 85% in the Eastern, Western, and River Pattern Areas; I report the more restrictive 85%.","or/multnomah/portland/33.130.txt#L618,L656-L657",1,0,False,0,False,
01660,agree,,or/multnomah/portland,CM2,min_landscaped_pct,15,15,percent,clear,True,,"""Min. Landscaped Area (% of site area) (see 33.130.225)"" - CM2 column: ""15%""",,"or/multnomah/portland/33.130.txt#L618,L659",1,0,False,0,False,
01662,agree,noted,or/multnomah/portland,CM2,min_density_du_per_acre,1450.0,1450,sq ft of site area per dwelling unit,clear,True,"1 unit per 2,500 sq. ft. of site area - note [1], a MAXIMUM density and CR column only (L668-L669)","""Minimum Density (see 33.130.207)"" - CM2 column: ""1 unit per 1,450 sq. ft. of site area""","The code states this as 1 unit per 1,450 sq. ft. of site area, not units per acre (~30.0 units/acre).","or/multnomah/portland/33.130.txt#L618,L624-L626",1,0,False,0,False,
01664,agree_alt,noted,or/multnomah/portland,CM3,open_space_min_sqft,48.0,36,sq ft per dwelling unit,inferred,True,"48 square feet per dwelling unit - sites more than 20,000 square feet (33.130.228.B.1.b) | 10 percent of total site area as common area - congregate housing facility (33.130.228.B.1.c)","""Required Residential Outdoor Area (see 33.130.228)"" - CM3: ""Yes""; 33.130.228.B.1.a ""at least 36 square feet of outdoor area is required for each dwelling unit on the site""","The table cell states only 'Yes'; the number comes from 33.130.228.B.1, which bands by site size - 36 sq ft per unit on sites up to 20,000 sq ft, 48 sq ft per unit above that - and I report the band a 4-unit lot falls in.","or/multnomah/portland/33.130.txt#L618,L663-L664,L1263-L1269",1,0,False,1,False,
01666,agree,,or/multnomah/portland,CM3,setback_front_ft,0,0,feet,clear,True,10 ft. - street lot line abutting selected Civic Corridors (L641) | 5 or 10 ft. - street lot line across a local street from an RF-RM2 or RMP zone (L643),"Min. Building Setbacks (see 33.130.215.B) / ""- Street Lot Line"" - CM3 column: ""none""",,"or/multnomah/portland/33.130.txt#L618,L640",1,0,False,1,False,
01667,agree,,or/multnomah/portland,CM3,setback_front_ft [civic_corridor],10,10,feet,clear,True,"none - street lot line, general (L640) | 20 ft. - Max. Building Setbacks, street lot line abutting selected Civic Corridors (L653)","Min. Building Setbacks (see 33.130.215.B) / ""- Street Lot Line abutting selected Civic Corridors"" - CM3 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L641",1,0,False,1,False,
01668,agree,,or/multnomah/portland,CM3,setback_front_max_ft,10,10,feet,clear,True,"20 ft. - Max. Building Setbacks, street lot line abutting selected Civic Corridors (L653) | 10 ft. - Min. Building Setbacks, street lot line abutting selected Civic Corridors (L641)","Max. Building Setbacks (see 33.130.215.C) / ""- Street Lot Line"" - CM3 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L651-L652",1,0,False,0,False,
01669,agree,,or/multnomah/portland,CM3,setback_side_ft,10,10,feet,clear,True,"none - lot line abutting OS, RX, C, E, or I zoned lot (L647) | 10 ft. @ L3 landscape buffer abutting an RF-RM4 or RMP zoned lot (L661)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot"" - CM3 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01670,agree,,or/multnomah/portland,CM3,setback_side_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - lot line abutting RF-RM4, RMP, or IR zoned lot (L649)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting OS, RX, C, E, or I Zoned Lot"" - CM3 column: ""none""",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01671,agree,,or/multnomah/portland,CM3,setback_rear_ft,10,10,feet,clear,True,"none - lot line abutting OS, RX, C, E, or I zoned lot (L647) | 10 ft. @ L3 landscape buffer abutting an RF-RM4 or RMP zoned lot (L661)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot"" - CM3 column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01672,agree,,or/multnomah/portland,CM3,setback_rear_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - lot line abutting RF-RM4, RMP, or IR zoned lot (L649)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting OS, RX, C, E, or I Zoned Lot"" - CM3 column: ""none""",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01673,agree,,or/multnomah/portland,CM3,max_height_ft,65,65,feet,clear,True,35 ft. - step-down height within 25 ft. of a lot line abutting RF-R2.5 zones (L629) | 45 ft. - step-down within 25 ft. of RM1/RMP (L631) and within 15 ft. across a local service street (L633) | bonus height - 'See Table 130-3' (L636) | base height may be increased 5 ft. under the high-ceiling exception (L605-L610),"""Base Height (see 33.130.210.B.1)"" - CM3 column: ""65 ft.""",,"or/multnomah/portland/33.130.txt#L618,L627",1,0,False,0,False,
01674,agree,,or/multnomah/portland,CM3,max_far,3.0,3,floor area ratio (x to 1),clear,True,Bonus FAR - 'See Table 130-3' (L621),"""Maximum FAR (see 33.130.205 and 33.130.212)"" - CM3 column: ""3 to 1""",,"or/multnomah/portland/33.130.txt#L618,L619",1,0,False,0,False,
01675,agree,noted,or/multnomah/portland,CM3,max_coverage_pct,85,85,percent,inferred,True,100% - Inner Pattern Area (L656),"""Max. Building Coverage (% of site area)"" / ""- Eastern, Western, and River Pattern Areas (see 33.130.220)"" - CM3 column: ""85%""","The cited rows give two figures for this zone - 100% in the Inner Pattern Area and 85% in the Eastern, Western, and River Pattern Areas; I report the more restrictive 85%.","or/multnomah/portland/33.130.txt#L618,L656-L657",1,0,False,0,False,
01676,agree,,or/multnomah/portland,CM3,min_landscaped_pct,15,15,percent,clear,True,,"""Min. Landscaped Area (% of site area) (see 33.130.225)"" - CM3 column: ""15%""",,"or/multnomah/portland/33.130.txt#L618,L659",1,0,False,0,False,
01678,agree,noted,or/multnomah/portland,CM3,min_density_du_per_acre,1000.0,1000,sq ft of site area per dwelling unit,clear,True,"1 unit per 2,500 sq. ft. of site area - note [1], a MAXIMUM density and CR column only (L668-L669)","""Minimum Density (see 33.130.207)"" - CM3 column: ""1 unit per 1,000 sq. ft. of site area""","The code states this as 1 unit per 1,000 sq. ft. of site area, not units per acre (~43.6 units/acre).","or/multnomah/portland/33.130.txt#L618,L624-L626",1,0,False,0,False,
01680,agree_alt,noted,or/multnomah/portland,CE,open_space_min_sqft,48.0,36,sq ft per dwelling unit,inferred,True,"48 square feet per dwelling unit - sites more than 20,000 square feet (33.130.228.B.1.b) | 10 percent of total site area as common area - congregate housing facility (33.130.228.B.1.c)","""Required Residential Outdoor Area (see 33.130.228)"" - CE: ""Yes""; 33.130.228.B.1.a ""at least 36 square feet of outdoor area is required for each dwelling unit on the site""","The table cell states only 'Yes'; the number comes from 33.130.228.B.1, which bands by site size - 36 sq ft per unit on sites up to 20,000 sq ft, 48 sq ft per unit above that - and I report the band a 4-unit lot falls in.","or/multnomah/portland/33.130.txt#L618,L663-L664,L1263-L1269",1,0,False,1,False,
01682,agree,,or/multnomah/portland,CE,setback_front_ft,0,0,feet,clear,True,10 ft. - street lot line abutting selected Civic Corridors (L641) | 5 or 10 ft. - street lot line across a local street from an RF-RM2 or RMP zone (L643),"Min. Building Setbacks (see 33.130.215.B) / ""- Street Lot Line"" - CE column: ""none""",,"or/multnomah/portland/33.130.txt#L618,L640",1,0,False,1,False,
01683,agree,,or/multnomah/portland,CE,setback_front_ft [civic_corridor],10,10,feet,clear,True,"none - street lot line, general (L640) | 20 ft. - Max. Building Setbacks, street lot line abutting selected Civic Corridors (L653)","Min. Building Setbacks (see 33.130.215.B) / ""- Street Lot Line abutting selected Civic Corridors"" - CE column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L641",1,0,False,1,False,
01684,agree,,or/multnomah/portland,CE,setback_front_max_ft,10,10,feet,clear,True,"20 ft. - Max. Building Setbacks, street lot line abutting selected Civic Corridors (L653) | 10 ft. - Min. Building Setbacks, street lot line abutting selected Civic Corridors (L641)","Max. Building Setbacks (see 33.130.215.C) / ""- Street Lot Line"" - CE column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L651-L652",1,0,False,0,False,
01685,agree,,or/multnomah/portland,CE,setback_side_ft,10,10,feet,clear,True,"none - lot line abutting OS, RX, C, E, or I zoned lot (L647) | 10 ft. @ L3 landscape buffer abutting an RF-RM4 or RMP zoned lot (L661)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot"" - CE column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01686,agree,,or/multnomah/portland,CE,setback_side_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - lot line abutting RF-RM4, RMP, or IR zoned lot (L649)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting OS, RX, C, E, or I Zoned Lot"" - CE column: ""none""",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01687,agree,,or/multnomah/portland,CE,setback_rear_ft,10,10,feet,clear,True,"none - lot line abutting OS, RX, C, E, or I zoned lot (L647) | 10 ft. @ L3 landscape buffer abutting an RF-RM4 or RMP zoned lot (L661)","Min. Building Setbacks (see 33.130.215.B) / ""- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot"" - CE column: ""10 ft.""",,"or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01688,agree,,or/multnomah/portland,CE,setback_rear_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - Lot Line Abutting RF-RM4, RMP, or IR zoned Lot","Min. Building Setbacks (see 33.130.215.B) - Lot Line Abutting OS, RX, C, E, or I Zoned Lot none none none none none none",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01689,agree,,or/multnomah/portland,CE,max_height_ft,45,45,feet,clear,True,"35 ft. step-down height within 25 ft. of a lot line abutting RF-R2.5 zones | 45 ft. step-down height abutting RM1/RMP zones | Bonus Height, see Table 130-3 | +5 ft. high-ceiling exception (33.130.210 exception 8)",Base Height (see 33.130.210.B.1) 30 ft. 35 ft. 45 ft. 65 ft. 45 ft. 75 ft.,,"or/multnomah/portland/33.130.txt#L618,L627",1,0,False,0,False,
01690,agree,,or/multnomah/portland,CE,max_far,2.5,2.5,floor area ratio (x to 1),clear,True,Bonus FAR for CE - See Table 130-3,Maximum FAR (see 33.130.205 and 33.130.212) 1 to 1 [1] 1.5 to 1 2.5 to 1 3 to 1 2.5 to 1 4 to 1,,"or/multnomah/portland/33.130.txt#L618,L619",1,0,False,0,False,
01691,agree,unclear+noted,or/multnomah/portland,CE,max_coverage_pct,75,75,percent of site area,unclear,True,85% - Inner Pattern Area (CE column),"Max. Building Coverage (% of site area) - Eastern, Western, and River Pattern Areas (see 33.130.220) 75% 75% 85% 85% 75% 100%","The cited block gives CE two coverage figures by pattern area - 85% Inner, 75% Eastern/Western/River - and the item names no pattern area, so the lower is reported.","or/multnomah/portland/33.130.txt#L618,L656-L657",1,0,False,0,False,
01692,agree,,or/multnomah/portland,CE,min_landscaped_pct,15,15,percent of site area,clear,True,,Min. Landscaped Area (% of site area) (see 33.130.225) 15% 15% 15% 15% 15% None,,"or/multnomah/portland/33.130.txt#L618,L659",1,0,False,0,False,
01695,agree,,or/multnomah/portland,CX,setback_front_ft,0,0,feet,clear,True,10 ft. - Street Lot Line abutting selected Civic Corridors | 5 or 10 ft. - Street Lot Line across a local street from an RF-RM2 or RMP zone,Min. Building Setbacks (see 33.130.215.B) - Street Lot Line none none none none none none,,"or/multnomah/portland/33.130.txt#L618,L640",1,0,False,1,False,
01696,agree,,or/multnomah/portland,CX,setback_front_ft [civic_corridor],10,10,feet,clear,True,none - Street Lot Line (base row),- Street Lot Line abutting selected Civic Corridors 10 ft. 10 ft. 10 ft. 10 ft. 10 ft. 10 ft.,,"or/multnomah/portland/33.130.txt#L618,L641",1,0,False,1,False,
01697,agree,,or/multnomah/portland,CX,setback_front_max_ft,10,10,feet,clear,True,20 ft. - Street Lot Line Abutting Selected Civic Corridors,Max. Building Setbacks (see 33.130.215.C) - Street Lot Line 10 ft. 10 ft. 10 ft. 10 ft. 10 ft. 10 ft.,,"or/multnomah/portland/33.130.txt#L618,L651-L652",1,0,False,0,False,
01698,agree,noted,or/multnomah/portland,CX,setback_side_ft,10,10,feet,inferred,True,"none - Lot Line Abutting OS, RX, C, E, or I Zoned Lot","- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot 10 ft. 10 ft. 10 ft. 10 ft. 10 ft. 10 ft.","Table 130-2 states no unconditional side/rear setback; 10 ft. is the row for a lot line abutting an RF-RM4, RMP or IR zoned lot, the other row (OS, RX, C, E, I) being none.","or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01699,agree,,or/multnomah/portland,CX,setback_side_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - Lot Line Abutting RF-RM4, RMP, or IR zoned Lot","Min. Building Setbacks (see 33.130.215.B) - Lot Line Abutting OS, RX, C, E, or I Zoned Lot none none none none none none",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01700,agree,noted,or/multnomah/portland,CX,setback_rear_ft,10,10,feet,inferred,True,"none - Lot Line Abutting OS, RX, C, E, or I Zoned Lot","- Lot Line Abutting RF - RM4, RMP, or IR zoned Lot 10 ft. 10 ft. 10 ft. 10 ft. 10 ft. 10 ft.","Table 130-2 states no unconditional side/rear setback; 10 ft. is the row for a lot line abutting an RF-RM4, RMP or IR zoned lot, the other row (OS, RX, C, E, I) being none.","or/multnomah/portland/33.130.txt#L618,L649",1,0,False,1,False,
01701,agree,,or/multnomah/portland,CX,setback_rear_ft [abuts_nonresidential_zone],0,0,feet,clear,True,"10 ft. - Lot Line Abutting RF-RM4, RMP, or IR zoned Lot","Min. Building Setbacks (see 33.130.215.B) - Lot Line Abutting OS, RX, C, E, or I Zoned Lot none none none none none none",,"or/multnomah/portland/33.130.txt#L618,L647",1,0,False,1,False,
01702,agree,,or/multnomah/portland,CX,max_height_ft,75,75,feet,clear,True,"35 ft. step-down height within 25 ft. of a lot line abutting RF-R2.5 zones | 45 ft. step-down height abutting RM1/RMP zones | Bonus Height, see Table 130-3 | +5 ft. high-ceiling exception (33.130.210 exception 8)",Base Height (see 33.130.210.B.1) 30 ft. 35 ft. 45 ft. 65 ft. 45 ft. 75 ft.,,"or/multnomah/portland/33.130.txt#L618,L627",1,0,False,0,False,
01703,agree,,or/multnomah/portland,CX,max_far,4.0,4,floor area ratio (x to 1),clear,True,Bonus FAR for CX - See Table 130-3,Maximum FAR (see 33.130.205 and 33.130.212) 1 to 1 [1] 1.5 to 1 2.5 to 1 3 to 1 2.5 to 1 4 to 1,,"or/multnomah/portland/33.130.txt#L618,L619",1,0,False,0,False,
01704,agree,,or/multnomah/portland,CX,max_coverage_pct,100,100,percent of site area,clear,True,,"Max. Building Coverage (% of site area) - Inner Pattern Area 85% 85% 100% 100% 85% 100% - Eastern, Western, and River Pattern Areas 75% 75% 85% 85% 75% 100%",,"or/multnomah/portland/33.130.txt#L618,L656-L657",1,0,False,0,False,
01705,agree,,or/multnomah/portland,CX,min_landscaped_pct,0,0,percent of site area (printed None),clear,True,,Min. Landscaped Area (% of site area) (see 33.130.225) 15% 15% 15% 15% 15% None,,"or/multnomah/portland/33.130.txt#L618,L659",1,0,False,0,False,
01718,agree,unclear+noted,or/multnomah/portland,CI1,setback_front_ft,15,15,feet,unclear,True,"10 ft. - lot line abutting or across the street from an RM1-RMP, IR zoned lot | 0 ft. - lot line abutting or across the street from a C, CI, E, or I zoned lot","Minimum Building Setbacks [1] (see 33.150.215) - Lot line abutting or across the street from an OS, RF-R2.5 zoned lot 15 ft. (CI1); RM1-RMP, IR zoned lot 10 ft.; C, CI, E, or I zoned lot 0 ft.","The cited block states three CI1 figures keyed to the abutting zone - 15 ft., 10 ft. and 0 ft. - and the item carries no condition, so the most restrictive is reported.","or/multnomah/portland/33.150.txt#L531,L538-L545",5,0,False,0,False,
01719,agree,unclear+noted,or/multnomah/portland,CI1,setback_side_ft,15,15,feet,unclear,True,"10 ft. - lot line abutting or across the street from an RM1-RMP, IR zoned lot | 0 ft. - lot line abutting or across the street from a C, CI, E, or I zoned lot","Minimum Building Setbacks [1] (see 33.150.215) - Lot line abutting or across the street from an OS, RF-R2.5 zoned lot 15 ft. (CI1); RM1-RMP, IR zoned lot 10 ft.; C, CI, E, or I zoned lot 0 ft.","The cited block states three CI1 figures keyed to the abutting zone - 15 ft., 10 ft. and 0 ft. - and the item carries no condition, so the most restrictive is reported.","or/multnomah/portland/33.150.txt#L531,L538-L545",5,0,False,0,False,
01720,agree,unclear+noted,or/multnomah/portland,CI1,setback_rear_ft,15,15,feet,unclear,True,"10 ft. - lot line abutting or across the street from an RM1-RMP, IR zoned lot | 0 ft. - lot line abutting or across the street from a C, CI, E, or I zoned lot","Minimum Building Setbacks [1] (see 33.150.215) - Lot line abutting or across the street from an OS, RF-R2.5 zoned lot 15 ft. (CI1); RM1-RMP, IR zoned lot 10 ft.; C, CI, E, or I zoned lot 0 ft.","The cited block states three CI1 figures keyed to the abutting zone - 15 ft., 10 ft. and 0 ft. - and the item carries no condition, so the most restrictive is reported.","or/multnomah/portland/33.150.txt#L531,L538-L545",5,0,False,0,False,
01721,agree,,or/multnomah/portland,CI1,max_height_ft,75,75,feet,clear,True,roof-mounted solar panels may extend 5 ft. above the roof (33.150.210.5) | towers and spires 200 sq. ft. or less may exceed the height limit (33.150.210.6),Maximum Height (see 33.150.210) 75 ft. [4] 150 ft. [4] 75 ft.,,"or/multnomah/portland/33.150.txt#L531,L536-L537",5,1,True,0,True,[4] Height reduced on sites across the street from or adjacent to certain zones; see 33.150.210.C.
01722,agree,,or/multnomah/portland,CI1,max_far,0.5,0.5,floor area ratio (x to 1),clear,True,"NA - Maximum FAR with Inclusionary Housing Bonus, CI1 column",Maximum FAR [1] (see 33.150.205) 0.5 to 1 3 to 1 [2] [3] 2 to 1,,"or/multnomah/portland/33.150.txt#L531,L532-L533",5,0,False,0,False,
01723,agree,,or/multnomah/portland,CI1,max_coverage_pct,50,50,percent of site area,clear,True,,Maximum Building Coverage [1] (see 33.150.220) 50% of site area 85% of site area 70% of site area,,"or/multnomah/portland/33.150.txt#L531,L548-L549",5,0,False,0,False,
01724,agree,,or/multnomah/portland,CI1,min_landscaped_pct,25,25,percent of site area,clear,True,,Minimum Landscaped Area (see 33.150.240) 25% of site area 15% of site area 20% of site area,,"or/multnomah/portland/33.150.txt#L531,L552-L553",5,0,False,0,False,
01725,agree,,or/multnomah/portland,CI2,setback_front_ft,10,10,feet,clear,True,"0 ft. - lot line abutting or across the street from a C, CI, E, or I zoned lot","Minimum Building Setbacks [1] - Lot line abutting or across the street from an RM1-RMP, IR zoned lot 10 ft. 10 ft.; the OS, RF-R2.5 row is also 10 ft. in the CI2 column",,"or/multnomah/portland/33.150.txt#L531,L540-L543",5,1,True,2,False,[5] 0 ft. minimum where CI2's 10 ft. maximum setback applies (transit street/pedestrian district).
01726,agree,,or/multnomah/portland,CI2,setback_front_ft [abuts_nonresidential_zone],0,0,feet,clear,True,10 ft. - the OS/RF-R2.5 and RM1-RMP/IR abutting rows,"Minimum Building Setbacks [1] - Lot line abutting or across the street from a C, CI, E, or I zoned lot 0 ft. 0 ft.",,"or/multnomah/portland/33.150.txt#L531,L544-L545",5,0,False,2,False,
01727,agree,,or/multnomah/portland,CI2,setback_front_max_ft,10,10,feet,clear,True,None - the CI1 column of the same row,"Maximum Building Setbacks Street Lot Line, Transit Street or Pedestrian District [5] (See 33.150.215) None 10 ft. 10 ft.",,"or/multnomah/portland/33.150.txt#L531,L546-L547",5,0,False,0,False,
01728,agree,,or/multnomah/portland,CI2,setback_side_ft,10,10,feet,clear,True,"0 ft. - lot line abutting or across the street from a C, CI, E, or I zoned lot","Minimum Building Setbacks [1] - Lot line abutting or across the street from an RM1-RMP, IR zoned lot 10 ft. 10 ft.; the OS, RF-R2.5 row is also 10 ft. in the CI2 column",,"or/multnomah/portland/33.150.txt#L531,L540-L543",5,0,False,1,False,
01729,agree,,or/multnomah/portland,CI2,setback_side_ft [abuts_nonresidential_zone],0,0,feet,clear,True,10 ft. - the OS/RF-R2.5 and RM1-RMP/IR abutting rows,"Minimum Building Setbacks [1] - Lot line abutting or across the street from a C, CI, E, or I zoned lot 0 ft. 0 ft.",,"or/multnomah/portland/33.150.txt#L531,L544-L545",5,0,False,1,False,
01730,agree,,or/multnomah/portland,CI2,setback_rear_ft,10,10,feet,clear,True,"0 ft. - lot line abutting or across the street from a C, CI, E, or I zoned lot","Minimum Building Setbacks [1] - Lot line abutting or across the street from an RM1-RMP, IR zoned lot 10 ft. 10 ft.; the OS, RF-R2.5 row is also 10 ft. in the CI2 column",,"or/multnomah/portland/33.150.txt#L531,L540-L543",5,0,False,1,False,
01731,agree,,or/multnomah/portland,CI2,setback_rear_ft [abuts_nonresidential_zone],0,0,feet,clear,True,10 ft. - the OS/RF-R2.5 and RM1-RMP/IR abutting rows,"Minimum Building Setbacks [1] - Lot line abutting or across the street from a C, CI, E, or I zoned lot 0 ft. 0 ft.",,"or/multnomah/portland/33.150.txt#L531,L544-L545",5,0,False,1,False,
01732,agree,,or/multnomah/portland,CI2,max_height_ft,150,150,feet,clear,True,roof-mounted solar panels may extend 5 ft. above the roof (33.150.210.5) | towers and spires 200 sq. ft. or less may exceed the height limit (33.150.210.6),Maximum Height (see 33.150.210) 75 ft. [4] 150 ft. [4] 75 ft.,,"or/multnomah/portland/33.150.txt#L531,L536-L537",5,1,True,0,True,[4] Height reduced on sites across the street from or adjacent to certain zones; see 33.150.210.C.
01733,agree,,or/multnomah/portland,CI2,max_far,3.0,3,floor area ratio (x to 1),clear,True,"3.75 to 1 - Maximum FAR with Inclusionary Housing Bonus, CI2 column",Maximum FAR [1] (see 33.150.205) 0.5 to 1 3 to 1 [2] [3] 2 to 1,,"or/multnomah/portland/33.150.txt#L531,L532-L533",5,2,True,0,True,"[2] FAR is 3.7 to 1 (4.5 with IH bonus) inside the Legacy Good Samaritan campus, Map 150-3. | [3] FAR is 0.75 to 1 (1 to 1 with IH bonus) inside the PCC Sylvania campus, Map 150-5."
01734,agree,,or/multnomah/portland,CI2,max_coverage_pct,85,85,percent of site area,clear,True,,Maximum Building Coverage [1] (see 33.150.220) 50% of site area 85% of site area 70% of site area,,"or/multnomah/portland/33.150.txt#L531,L548-L549",5,0,False,0,False,
01735,agree,,or/multnomah/portland,CI2,min_landscaped_pct,15,15,percent of site area,clear,True,,Minimum Landscaped Area (see 33.150.240) 25% of site area 15% of site area 20% of site area,,"or/multnomah/portland/33.150.txt#L531,L552-L553",5,0,False,0,False,
01736,agree_alt,noted,or/multnomah/portland,IR,setback_front_ft,2.0,10,feet (floor of a per-height rule: 1 ft. per 2 ft. of building height),inferred,True,1 ft. for every 2 ft. of building height - the derived rule the 10 ft. floors,"Minimum Building Setbacks [1] (see 33.150.215), IR column: 1 ft. for every 2 ft. of building height but not less than 10 ft.","IR's cell is height-derived - 1 ft. of setback for every 2 ft. of building height, not less than 10 ft. - so the 10 ft. reported here is only the floor, not what a two-storey building owes.","or/multnomah/portland/33.150.txt#L531,L538-L545",5,1,True,1,False,[5] 0 ft. minimum where IR's 10 ft. maximum setback applies (transit street/pedestrian district).
01737,agree,,or/multnomah/portland,IR,setback_front_max_ft [on_transit_street],10,10,feet,clear,True,None - the CI1 column of the same row,"Maximum Building Setbacks Street Lot Line, Transit Street or Pedestrian District [5] (See 33.150.215) None 10 ft. 10 ft.",,"or/multnomah/portland/33.150.txt#L531,L546-L547",5,0,False,1,False,
